Namespace(arch='resnet18', batch_size=128, binEnd=100, binStart=2, binaryWeight=False, bnnModel=False, bottleneck=True, cachemode=True, calculateBinarizationLosses=False, criterion='crossentropy', cuda=True, data='../data/', data_dir='../data', dataset='imagenet12', decayinterval=5, decaylevel=2, droprate=0.0, epochs=70, evaluate=False, from_modelzoo=False, growth=12, inpsize=224, layers=40, learningratescheduler='decayschedular', logdir='../logs//imagenet_alexnetfbin', lr=None, manualSeed=123, maxlr=0.0005, minlr=1e-05, model_def='alexnetfbin', momentum=0.9, nClasses=1000, name='imagenet_alexnetfbin', nesterov=True, ngpus=1, optimType='adam', pretrained=False, pretrained_file='', printfreq=200, reduce=1.0, resume='', start_epoch=0, store='', tenCrop=False, tensorboard=True, testOnly=False, testbatchsize=32, vdata=None, verbose=True, weightDecay=0.0, weight_init=True, widenfactor=4, workers=8)
Net (
  (drop): Dropout2d (p=0.0)
  (relu): ReLU (inplace)
  (conv1): Conv2d(3, 96, kernel_size=(11, 11), stride=(4, 4), padding=(2, 2))
  (bn1): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True)
  (maxpool1): MaxPool2d (size=(3, 3), stride=(2, 2), dilation=(1, 1))
  (conv2): Conv2d(96, 256, kernel_size=(5, 5), stride=(1, 1), padding=(2, 2), bias=False)
  (bn2): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True)
  (activ2): Active (
  )
  (maxpool2): MaxPool2d (size=(3, 3), stride=(2, 2), dilation=(1, 1))
  (conv3): Conv2d(256, 384, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  (bn3): BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True)
  (activ3): Active (
  )
  (conv4): Conv2d(384, 384, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  (bn4): BatchNorm2d(384, eps=1e-05, momentum=0.1, affine=True)
  (activ4): Active (
  )
  (conv5): Conv2d(384, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  (bn5): BatchNorm2d(384, eps=1e-05, momentum=0.1, affine=True)
  (activ5): Active (
  )
  (maxpool3): MaxPool2d (size=(3, 3), stride=(2, 2), dilation=(1, 1))
  (conv6): Conv2d(256, 4096, kernel_size=(6, 6), stride=(1, 1), bias=False)
  (bn6): BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True)
  (activ6): Active (
  )
  (conv7): Conv2d(4096, 4096, kernel_size=(1, 1), stride=(1, 1), bias=False)
  (bn7): BatchNorm2d(4096, eps=1e-05, momentum=0.1, affine=True)
  (activ7): Active (
  )
  (conv8): Conv2d(4096, 1000, kernel_size=(1, 1), stride=(1, 1))
)
('Starting epoch number:', 1, 'Learning rate:', 0.0005)
Epoch: [0][0/10010]	Time 6.073 (6.073)	Data 1.386 (1.386)	Loss 10.366	Accuracy 0.0000	Prec@1 0.0000	Prec@5 0.7812
Epoch: [0][200/10010]	Time 0.301 (60.418)	Data 0.008 (1.628)	Loss 7.490	Accuracy 0.0021	Prec@1 0.2138	Prec@5 0.9795
Epoch: [0][400/10010]	Time 0.286 (114.882)	Data 0.005 (1.907)	Loss 7.182	Accuracy 0.0024	Prec@1 0.2396	Prec@5 1.1612
Epoch: [0][600/10010]	Time 0.282 (169.324)	Data 0.004 (2.153)	Loss 7.053	Accuracy 0.0028	Prec@1 0.2834	Prec@5 1.3649
Epoch: [0][800/10010]	Time 0.279 (223.783)	Data 0.003 (2.433)	Loss 6.970	Accuracy 0.0033	Prec@1 0.3326	Prec@5 1.5888
Epoch: [0][1000/10010]	Time 0.278 (278.152)	Data 0.003 (2.687)	Loss 6.906	Accuracy 0.0039	Prec@1 0.3856	Prec@5 1.7810
Epoch: [0][1200/10010]	Time 0.277 (332.552)	Data 0.002 (2.963)	Loss 6.846	Accuracy 0.0046	Prec@1 0.4593	Prec@5 2.0894
Epoch: [0][1400/10010]	Time 0.276 (387.098)	Data 0.002 (3.234)	Loss 6.791	Accuracy 0.0054	Prec@1 0.5387	Prec@5 2.3543
Epoch: [0][1600/10010]	Time 0.276 (441.521)	Data 0.002 (3.459)	Loss 6.742	Accuracy 0.0062	Prec@1 0.6168	Prec@5 2.6165
Epoch: [0][1800/10010]	Time 0.275 (495.918)	Data 0.002 (3.749)	Loss 6.696	Accuracy 0.0070	Prec@1 0.7010	Prec@5 2.8934
Epoch: [0][2000/10010]	Time 0.275 (550.283)	Data 0.002 (3.994)	Loss 6.651	Accuracy 0.0078	Prec@1 0.7848	Prec@5 3.1793
Epoch: [0][2200/10010]	Time 0.275 (604.653)	Data 0.002 (4.241)	Loss 6.610	Accuracy 0.0086	Prec@1 0.8600	Prec@5 3.4430
Epoch: [0][2400/10010]	Time 0.275 (659.092)	Data 0.002 (4.483)	Loss 6.571	Accuracy 0.0094	Prec@1 0.9446	Prec@5 3.7263
Epoch: [0][2600/10010]	Time 0.274 (713.505)	Data 0.002 (4.738)	Loss 6.534	Accuracy 0.0103	Prec@1 1.0309	Prec@5 3.9904
Epoch: [0][2800/10010]	Time 0.274 (767.799)	Data 0.002 (4.967)	Loss 6.500	Accuracy 0.0112	Prec@1 1.1201	Prec@5 4.2658
Epoch: [0][3000/10010]	Time 0.274 (822.168)	Data 0.002 (5.217)	Loss 6.466	Accuracy 0.0121	Prec@1 1.2105	Prec@5 4.5516
Epoch: [0][3200/10010]	Time 0.274 (876.517)	Data 0.002 (5.448)	Loss 6.434	Accuracy 0.0130	Prec@1 1.2960	Prec@5 4.8239
Epoch: [0][3400/10010]	Time 0.274 (930.793)	Data 0.002 (5.678)	Loss 6.404	Accuracy 0.0138	Prec@1 1.3840	Prec@5 5.1019
